Duration,Source IP,Destination IP,Source Port,Destination Port,Protocol,Flags,Packets,Bytes,Mean Payload Size,Std Payload Size,Min Payload Size,Max Payload Size,Mean Entropy,Min Entropy,Max Entropy,Mean Inter-Packet Interval,Min Inter-Packet Interval,Max Inter-Packet Interval
1.036053,37.120.172.171,192.168.1.118,4143,56100,TCP,RSTACK,3,120,40.0,0.0,40,40,0.0,0,0,0.5180265000090003,0.5148710000794381,0.5211819999385625
1.150108,192.168.1.118,81.12.229.190,56101,8043,TCP,SYN,3,134,44.666666666666664,1.8856180831641267,42,46,0.0,0,0,0.5750539998989552,0.571500999853015,0.5786069999448955
1.147793,81.12.229.190,192.168.1.118,8043,56101,TCP,RSTACK,3,120,40.0,0.0,40,40,0.0,0,0,0.5738965000491589,0.5718449999112636,0.5759480001870543
0.998857,192.168.1.118,8.8.247.36,56102,443,TCP,SYN,3,134,44.666666666666664,1.8856180831641267,42,46,0.0,0,0,0.49942849995568395,0.4974690000526607,0.5013879998587072
0.99891,8.8.247.36,192.168.1.118,443,56102,TCP,RSTACK,3,102,34.0,0.0,34,34,0.0,0,0,0.4994549999246374,0.4974999998230487,0.501410000026226
1.239483,192.168.1.118,107.170.0.14,56103,8043,TCP,SYN,3,134,44.666666666666664,1.8856180831641267,42,46,0.0,0,0,0.6197415000060573,0.6184100001119077,0.6210729999002069
1.239304,107.170.0.14,192.168.1.118,8043,56103,TCP,RSTACK,3,120,40.0,0.0,40,40,0.0,0,0,0.6196520000230521,0.6179830001201481,0.6213209999259561
1.03873,192.168.1.118,37.120.172.171,56104,4143,TCP,SYN,3,134,44.666666666666664,1.8856180831641267,42,46,0.0,0,0,0.5193649999564514,0.5177899999544024,0.5209399999585003
1.048502,37.120.172.171,192.168.1.118,4143,56104,TCP,RSTACK,3,120,40.0,0.0,40,40,0.0,0,0,0.5242510000243783,0.5179400001652539,0.5305619998835027
1.140653,192.168.1.118,81.12.229.190,56105,8043,TCP,SYN,3,134,44.666666666666664,1.8856180831641267,42,46,0.0,0,0,0.5703264999901876,0.5692239999771118,0.5714290000032634
1.14079,81.12.229.190,192.168.1.118,8043,56105,TCP,RSTACK,3,120,40.0,0.0,40,40,0.0,0,0,0.5703949999297038,0.5699809999205172,0.5708089999388903
0.998809,192.168.1.118,8.8.247.36,56106,443,TCP,SYN,3,134,44.666666666666664,1.8856180831641267,42,46,0.0,0,0,0.4994044998893514,0.4978379998356104,0.5009709999430925
0.99887,8.8.247.36,192.168.1.118,443,56106,TCP,RSTACK,3,102,34.0,0.0,34,34,0.0,0,0,0.49943500000517815,0.49790000007487833,0.500969999935478
1.220336,192.168.1.118,107.170.0.14,56107,8043,TCP,SYN,3,134,44.666666666666664,1.8856180831641267,42,46,0.0,0,0,0.6101679999846965,0.6092639998532832,0.6110720001161098
1.219998,107.170.0.14,192.168.1.118,8043,56107,TCP,RSTACK,3,120,40.0,0.0,40,40,0.0,0,0,0.6099989999784157,0.6089759999886155,0.6110219999682158
1.039585,192.168.1.118,37.120.172.171,56108,4143,TCP,SYN,3,134,44.666666666666664,1.8856180831641267,42,46,0.0,0,0,0.5197924999520183,0.5182910000439733,0.5212939998600632
1.039249,37.120.172.171,192.168.1.118,4143,56108,TCP,RSTACK,3,120,40.0,0.0,40,40,0.0,0,0,0.5196244999533519,0.5194789997767657,0.5197700001299381
1.160654,192.168.1.118,81.12.229.190,56109,8043,TCP,SYN,3,134,44.666666666666664,1.8856180831641267,42,46,0.0,0,0,0.5803269998868927,0.5792499999515712,0.5814039998222142
1.160809,81.12.229.190,192.168.1.118,8043,56109,TCP,RSTACK,3,120,40.0,0.0,40,40,0.0,0,0,0.5804045000113547,0.5779140000231564,0.582894999999553
1.009178,192.168.1.118,8.8.247.36,56110,443,TCP,SYN,3,134,44.666666666666664,1.8856180831641267,42,46,0.0,0,0,0.5045889999018982,0.5010909999255091,0.5080869998782873
1.009244,8.8.247.36,192.168.1.118,443,56110,TCP,RSTACK,3,102,34.0,0.0,34,34,0.0,0,0,0.5046220000367612,0.501096999971196,0.5081470001023263
1.220864,192.168.1.118,107.170.0.14,56111,8043,TCP,SYN,3,134,44.666666666666664,1.8856180831641267,42,46,0.0,0,0,0.6104320000158623,0.6092699998989701,0.6115940001327544
1.220525,107.170.0.14,192.168.1.118,8043,56111,TCP,RSTACK,3,120,40.0,0.0,40,40,0.0,0,0,0.6102624998893589,0.6089849998243153,0.6115399999544024
1.039307,192.168.1.118,37.120.172.171,56112,4143,TCP,SYN,3,134,44.666666666666664,1.8856180831641267,42,46,0.0,0,0,0.5196534999413416,0.518180999904871,0.5211259999778122
1.03671,37.120.172.171,192.168.1.118,4143,56112,TCP,RSTACK,3,120,40.0,0.0,40,40,0.0,0,0,0.5183550000656396,0.5159150001127273,0.520795000018552
1.139915,192.168.1.118,81.12.229.190,56113,8043,TCP,SYN,3,134,44.666666666666664,1.8856180831641267,42,46,0.0,0,0,0.5699575000908226,0.5687059999909252,0.57120900019072
1.139715,81.12.229.190,192.168.1.118,8043,56113,TCP,RSTACK,3,120,40.0,0.0,40,40,0.0,0,0,0.5698574999114498,0.568855999968946,0.5708589998539537
0.998469,192.168.1.118,8.8.247.36,56114,443,TCP,SYN,3,134,44.666666666666664,1.8856180831641267,42,46,0.0,0,0,0.4992344999918714,0.4976889998652041,0.5007800001185387
0.998449,8.8.247.36,192.168.1.118,443,56114,TCP,RSTACK,3,102,34.0,0.0,34,34,0.0,0,0,0.4992245000321418,0.4976340001448989,0.5008149999193847
1.220924,192.168.1.118,107.170.0.14,56115,8043,TCP,SYN,3,134,44.666666666666664,1.8856180831641267,42,46,0.0,0,0,0.6104620000114664,0.6096769999712706,0.6112470000516623
1.220521,107.170.0.14,192.168.1.118,8043,56115,TCP,RSTACK,3,120,40.0,0.0,40,40,0.0,0,0,0.6102604999905452,0.6092560000251979,0.6112649999558926
1.039351,192.168.1.118,37.120.172.171,56116,4143,TCP,SYN,3,134,44.666666666666664,1.8856180831641267,42,46,0.0,0,0,0.5196754999924451,0.5178979998454452,0.5214530001394451
1.03816,37.120.172.171,192.168.1.118,4143,56116,TCP,RSTACK,3,120,40.0,0.0,40,40,0.0,0,0,0.5190799999982119,0.5170239999424666,0.5211360000539571
1.159274,192.168.1.118,81.12.229.190,56117,8043,TCP,SYN,3,134,44.666666666666664,1.8856180831641267,42,46,0.0,0,0,0.5796369999879971,0.5782230000477284,0.5810509999282658
1.154783,81.12.229.190,192.168.1.118,8043,56117,TCP,RSTACK,3,120,40.0,0.0,40,40,0.0,0,0,0.5773915000027046,0.5738569998648018,0.5809260001406074
0.999217,192.168.1.118,8.8.247.36,56118,443,TCP,SYN,3,134,44.666666666666664,1.8856180831641267,42,46,0.0,0,0,0.4996085000457242,0.49075799994170666,0.5084590001497418
0.99925,8.8.247.36,192.168.1.118,443,56118,TCP,RSTACK,3,102,34.0,0.0,34,34,0.0,0,0,0.49962500005494803,0.49077500007115304,0.508475000038743
1.239867,192.168.1.118,107.170.0.14,56119,8043,TCP,SYN,3,134,44.666666666666664,1.8856180831641267,42,46,0.0,0,0,0.6199335000710562,0.618648000061512,0.6212190000806004
1.239346,107.170.0.14,192.168.1.118,8043,56119,TCP,RSTACK,3,120,40.0,0.0,40,40,0.0,0,0,0.6196729999501258,0.6181560000404716,0.6211899998597801
1.029298,192.168.1.118,37.120.172.171,56120,4143,TCP,SYN,3,134,44.666666666666664,1.8856180831641267,42,46,0.0,0,0,0.5146490000188351,0.5112280000466853,0.5180699999909848
1.029379,37.120.172.171,192.168.1.118,4143,56120,TCP,RSTACK,3,120,40.0,0.0,40,40,0.0,0,0,0.5146894999779761,0.5113979999441653,0.5179810000117868
1.149661,192.168.1.118,81.12.229.190,56121,8043,TCP,SYN,3,134,44.666666666666664,1.8856180831641267,42,46,0.0,0,0,0.5748304999433458,0.5705190000589937,0.5791419998276979
1.143905,81.12.229.190,192.168.1.118,8043,56121,TCP,RSTACK,3,120,40.0,0.0,40,40,0.0,0,0,0.5719525000313297,0.5689360001124442,0.5749689999502152
0.999459,192.168.1.118,8.8.247.36,56122,443,TCP,SYN,3,134,44.666666666666664,1.8856180831641267,42,46,0.0,0,0,0.49972950003575534,0.4985780001152307,0.50088099995628
0.999525,8.8.247.36,192.168.1.118,443,56122,TCP,RSTACK,3,102,34.0,0.0,34,34,0.0,0,0,0.499762500054203,0.4986330000683665,0.5008920000400394
1.220633,192.168.1.118,107.170.0.14,56123,8043,TCP,SYN,3,134,44.666666666666664,1.8856180831641267,42,46,0.0,0,0,0.6103165000677109,0.6092430001590401,0.6113899999763817
1.220321,107.170.0.14,192.168.1.118,8043,56123,TCP,RSTACK,3,120,40.0,0.0,40,40,0.0,0,0,0.6101605000440031,0.6089580000843853,0.611363000003621
1.029398,192.168.1.118,37.120.172.171,56124,4143,TCP,SYN,3,134,44.666666666666664,1.8856180831641267,42,46,0.0,0,0,0.5146990000503138,0.5107660000212491,0.5186320000793785
1.027814,37.120.172.171,192.168.1.118,4143,56124,TCP,RSTACK,3,120,40.0,0.0,40,40,0.0,0,0,0.5139069999568164,0.5105860000476241,0.5172279998660088
1.140158,192.168.1.118,81.12.229.190,56125,8043,TCP,SYN,3,134,44.666666666666664,1.8856180831641267,42,46,0.0,0,0,0.570079000084661,0.5691590001806617,0.5709989999886602
1.139888,81.12.229.190,192.168.1.118,8043,56125,TCP,RSTACK,3,120,40.0,0.0,40,40,0.0,0,0,0.5699439999880269,0.5689470001962036,0.5709409997798502
0.998703,192.168.1.118,8.8.247.36,56126,443,TCP,SYN,3,134,44.666666666666664,1.8856180831641267,42,46,0.0,0,0,0.4993515000678599,0.49794599995948374,0.500757000176236
0.998766,8.8.247.36,192.168.1.118,443,56126,TCP,RSTACK,3,102,34.0,0.0,34,34,0.0,0,0,0.49938299995847046,0.4980170000344515,0.5007489998824894
1.240668,192.168.1.118,107.170.0.14,56127,8043,TCP,SYN,3,134,44.666666666666664,1.8856180831641267,42,46,0.0,0,0,0.6203339999774471,0.6190369999967515,0.6216309999581426
1.24031,107.170.0.14,192.168.1.118,8043,56127,TCP,RSTACK,3,120,40.0,0.0,40,40,0.0,0,0,0.6201550000114366,0.618642000015825,0.6216680000070482
1.029397,192.168.1.118,37.120.172.171,56128,4143,TCP,SYN,3,134,44.666666666666664,1.8856180831641267,42,46,0.0,0,0,0.5146985000465065,0.5112960000988096,0.5181009999942034
1.029245,37.120.172.171,192.168.1.118,4143,56128,TCP,RSTACK,3,120,40.0,0.0,40,40,0.0,0,0,0.5146224999334663,0.5111389998346567,0.5181060000322759
1.160546,192.168.1.118,81.12.229.190,56129,8043,TCP,SYN,3,134,44.666666666666664,1.8856180831641267,42,46,0.0,0,0,0.5802730000577867,0.5794190000742674,0.581127000041306
1.160823,81.12.229.190,192.168.1.118,8043,56129,TCP,RSTACK,3,120,40.0,0.0,40,40,0.0,0,0,0.5804114999482408,0.5798380000051111,0.5809849998913705
1.008239,192.168.1.118,8.8.247.36,56130,443,TCP,SYN,3,134,44.666666666666664,1.8856180831641267,42,46,0.0,0,0,0.5041195000521839,0.5006320001557469,0.5076069999486208
1.008325,8.8.247.36,192.168.1.118,443,56130,TCP,RSTACK,3,102,34.0,0.0,34,34,0.0,0,0,0.5041625000303611,0.5006329999305308,0.5076920001301914
1.220179,192.168.1.118,107.170.0.14,56131,8043,TCP,SYN,3,134,44.666666666666664,1.8856180831641267,42,46,0.0,0,0,0.6100894999690354,0.6087719998322427,0.611407000105828
1.219976,107.170.0.14,192.168.1.118,8043,56131,TCP,RSTACK,3,120,40.0,0.0,40,40,0.0,0,0,0.6099880000110716,0.6085540000349283,0.6114219999872148
1.039387,192.168.1.118,37.120.172.171,56132,4143,TCP,SYN,3,134,44.666666666666664,1.8856180831641267,42,46,0.0,0,0,0.5196935000130907,0.5181130000855774,0.521273999940604
1.039388,37.120.172.171,192.168.1.118,4143,56132,TCP,RSTACK,3,120,40.0,0.0,40,40,0.0,0,0,0.5196940000168979,0.5190969998948276,0.5202910001389682
1.140629,192.168.1.118,81.12.229.190,56133,8043,TCP,SYN,3,134,44.666666666666664,1.8856180831641267,42,46,0.0,0,0,0.570314500015229,0.5692430001217872,0.5713859999086708
1.140708,81.12.229.190,192.168.1.118,8043,56133,TCP,RSTACK,3,120,40.0,0.0,40,40,0.0,0,0,0.5703539999667555,0.5697190000209957,0.5709889999125153
0.998946,192.168.1.118,8.8.247.36,56134,443,TCP,SYN,3,134,44.666666666666664,1.8856180831641267,42,46,0.0,0,0,0.49947300006169826,0.4979020000901073,0.5010440000332892
0.998977,8.8.247.36,192.168.1.118,443,56134,TCP,RSTACK,3,102,34.0,0.0,34,34,0.0,0,0,0.4994885000633076,0.4979030000977218,0.5010740000288934
1.220293,192.168.1.118,107.170.0.14,56135,8043,TCP,SYN,3,134,44.666666666666664,1.8856180831641267,42,46,0.0,0,0,0.6101465000538155,0.6090220001060516,0.6112710000015795
1.219767,107.170.0.14,192.168.1.118,8043,56135,TCP,RSTACK,3,120,40.0,0.0,40,40,0.0,0,0,0.6098835000302643,0.6085459999740124,0.6112210000865161
1.029411,192.168.1.118,37.120.172.171,56136,4143,TCP,SYN,3,134,44.666666666666664,1.8856180831641267,42,46,0.0,0,0,0.514705500099808,0.5119030000641942,0.5175080001354218
1.028006,37.120.172.171,192.168.1.118,4143,56136,TCP,RSTACK,3,120,40.0,0.0,40,40,0.0,0,0,0.5140029999893159,0.5117389999795705,0.5162669999990612
1.150108,192.168.1.118,81.12.229.190,56137,8043,TCP,SYN,3,134,44.666666666666664,1.8856180831641267,42,46,0.0,0,0,0.5750540000153705,0.5713980000000447,0.5787100000306964
1.156806,81.12.229.190,192.168.1.118,8043,56137,TCP,RSTACK,3,120,40.0,0.0,40,40,0.0,0,0,0.5784030000213534,0.5768949999473989,0.5799110000953078
0.999021,192.168.1.118,8.8.247.36,56138,443,TCP,SYN,3,134,44.666666666666664,1.8856180831641267,42,46,0.0,0,0,0.4995104999979958,0.4985849999357015,0.5004360000602901
0.999065,8.8.247.36,192.168.1.118,443,56138,TCP,RSTACK,3,102,34.0,0.0,34,34,0.0,0,0,0.4995325000490993,0.4986370000988245,0.5004279999993742
1.230325,192.168.1.118,107.170.0.14,56139,8043,TCP,SYN,3,134,44.666666666666664,1.8856180831641267,42,46,0.0,0,0,0.6151624999474734,0.6108099999837577,0.6195149999111891
1.229888,107.170.0.14,192.168.1.118,8043,56139,TCP,RSTACK,3,120,40.0,0.0,40,40,0.0,0,0,0.6149440000299364,0.6107759999576956,0.6191120001021773
1.029284,192.168.1.118,37.120.172.171,56140,4143,TCP,SYN,3,134,44.666666666666664,1.8856180831641267,42,46,0.0,0,0,0.5146419999655336,0.5116149999666959,0.5176689999643713
1.029318,37.120.172.171,192.168.1.118,4143,56140,TCP,RSTACK,3,120,40.0,0.0,40,40,0.0,0,0,0.5146589999785647,0.5114090000279248,0.5179089999292046
1.149819,192.168.1.118,81.12.229.190,56141,8043,TCP,SYN,3,134,44.666666666666664,1.8856180831641267,42,46,0.0,0,0,0.5749095000792295,0.5709960001986474,0.5788229999598116
1.148858,81.12.229.190,192.168.1.118,8043,56141,TCP,RSTACK,3,120,40.0,0.0,40,40,0.0,0,0,0.5744290000293404,0.571938999928534,0.5769190001301467
0.998909,192.168.1.118,8.8.247.36,56142,443,TCP,SYN,3,134,44.666666666666664,1.8856180831641267,42,46,0.0,0,0,0.49945449992083013,0.49825699999928474,0.5006519998423755
0.998966,8.8.247.36,192.168.1.118,443,56142,TCP,RSTACK,3,102,34.0,0.0,34,34,0.0,0,0,0.49948300002142787,0.4983079999219626,0.5006580001208931
1.240475,192.168.1.118,107.170.0.14,56143,8043,TCP,SYN,3,134,44.666666666666664,1.8856180831641267,42,46,0.0,0,0,0.6202375000575557,0.6196190000046045,0.620856000110507
1.240184,107.170.0.14,192.168.1.118,8043,56143,TCP,RSTACK,3,120,40.0,0.0,40,40,0.0,0,0,0.6200919999973848,0.6194009999744594,0.6207830000203103
1.038914,192.168.1.118,37.120.172.171,56144,4143,TCP,SYN,3,134,44.666666666666664,1.8856180831641267,42,46,0.0,0,0,0.5194569999584928,0.5183580000884831,0.5205559998285025
1.039056,37.120.172.171,192.168.1.118,4143,56144,TCP,RSTACK,3,120,40.0,0.0,40,40,0.0,0,0,0.5195280000334606,0.5177090000361204,0.5213470000308007
1.160922,192.168.1.118,81.12.229.190,56145,8043,TCP,SYN,3,134,44.666666666666664,1.8856180831641267,42,46,0.0,0,0,0.5804609999759123,0.5795480001252145,0.5813739998266101
1.160895,81.12.229.190,192.168.1.118,8043,56145,TCP,RSTACK,3,120,40.0,0.0,40,40,0.0,0,0,0.5804474999895319,0.5789469999726862,0.5819480000063777
0.999185,192.168.1.118,8.8.247.36,56146,443,TCP,SYN,3,134,44.666666666666664,1.8856180831641267,42,46,0.0,0,0,0.4995924999238923,0.49804299999959767,0.501141999848187
0.999248,8.8.247.36,192.168.1.118,443,56146,TCP,RSTACK,3,102,34.0,0.0,34,34,0.0,0,0,0.49962400004733354,0.4981180001050234,0.5011299999896437
1.240298,192.168.1.118,107.170.0.14,56147,8043,TCP,SYN,3,134,44.666666666666664,1.8856180831641267,42,46,0.0,0,0,0.620149000082165,0.6191930000204593,0.6211050001438707
1.239912,107.170.0.14,192.168.1.118,8043,56147,TCP,RSTACK,3,120,40.0,0.0,40,40,0.0,0,0,0.6199560000095516,0.6187859999481589,0.6211260000709444
1.039017,192.168.1.118,37.120.172.171,56148,4143,TCP,SYN,3,134,44.666666666666664,1.8856180831641267,42,46,0.0,0,0,0.5195085000013933,0.5179919998627156,0.5210250001400709
1.04201,37.120.172.171,192.168.1.118,4143,56148,TCP,RSTACK,3,120,40.0,0.0,40,40,0.0,0,0,0.521004999987781,0.5181619999930263,0.5238479999825358
1.160819,192.168.1.118,81.12.229.190,56149,8043,TCP,SYN,3,134,44.666666666666664,1.8856180831641267,42,46,0.0,0,0,0.5804095000494272,0.5792090001050383,0.581609999993816
1.160772,81.12.229.190,192.168.1.118,8043,56149,TCP,RSTACK,3,120,40.0,0.0,40,40,0.0,0,0,0.5803860001033172,0.5788970000576228,0.5818750001490116
0.998817,192.168.1.118,8.8.247.36,56150,443,TCP,SYN,3,134,44.666666666666664,1.8856180831641267,42,46,0.0,0,0,0.4994084999198094,0.49788399995304644,0.5009329998865724
0.998868,8.8.247.36,192.168.1.118,443,56150,TCP,RSTACK,3,102,34.0,0.0,34,34,0.0,0,0,0.49943399999756366,0.4979030000977218,0.5009649998974055
1.220084,192.168.1.118,107.170.0.14,56151,8043,TCP,SYN,3,134,44.666666666666664,1.8856180831641267,42,46,0.0,0,0,0.6100419999565929,0.6094140000641346,0.6106699998490512
1.219771,107.170.0.14,192.168.1.118,8043,56151,TCP,RSTACK,3,120,40.0,0.0,40,40,0.0,0,0,0.6098854999290779,0.6091839999426156,0.6105869999155402
1.040059,192.168.1.118,37.120.172.171,56152,4143,TCP,SYN,3,134,44.666666666666664,1.8856180831641267,42,46,0.0,0,0,0.5200295000104234,0.5189109998755157,0.521148000145331
1.04005,37.120.172.171,192.168.1.118,4143,56152,TCP,RSTACK,3,120,40.0,0.0,40,40,0.0,0,0,0.5200250000925735,0.5190810000058264,0.5209690001793206
1.140333,192.168.1.118,81.12.229.190,56153,8043,TCP,SYN,3,134,44.666666666666664,1.8856180831641267,42,46,0.0,0,0,0.5701665000524372,0.5696910000406206,0.5706420000642538
1.139799,81.12.229.190,192.168.1.118,8043,56153,TCP,RSTACK,3,120,40.0,0.0,40,40,0.0,0,0,0.5698994999984279,0.5698369999881834,0.5699620000086725
0.998091,192.168.1.118,8.8.247.36,56154,443,TCP,SYN,3,134,44.666666666666664,1.8856180831641267,42,46,0.0,0,0,0.49904549994971603,0.4973230001050979,0.5007679997943342
0.998116,8.8.247.36,192.168.1.118,443,56154,TCP,RSTACK,3,102,34.0,0.0,34,34,0.0,0,0,0.4990580000448972,0.49737600004300475,0.5007400000467896
1.240848,192.168.1.118,107.170.0.14,56155,8043,TCP,SYN,3,134,44.666666666666664,1.8856180831641267,42,46,0.0,0,0,0.6204239999642596,0.6189639999065548,0.6218840000219643
1.24051,107.170.0.14,192.168.1.118,8043,56155,TCP,RSTACK,3,120,40.0,0.0,40,40,0.0,0,0,0.620255000074394,0.6187980000395328,0.6217120001092553
1.029751,192.168.1.118,37.120.172.171,56156,4143,TCP,SYN,3,134,44.666666666666664,1.8856180831641267,42,46,0.0,0,0,0.514875499997288,0.5117200000677258,0.5180309999268502
1.033701,37.120.172.171,192.168.1.118,4143,56156,TCP,RSTACK,3,120,40.0,0.0,40,40,0.0,0,0,0.5168505000183359,0.5159680000506341,0.5177329999860376
1.139806,192.168.1.118,81.12.229.190,56157,8043,TCP,SYN,3,134,44.666666666666664,1.8856180831641267,42,46,0.0,0,0,0.5699030000250787,0.5684370000381023,0.571369000012055
1.139916,81.12.229.190,192.168.1.118,8043,56157,TCP,RSTACK,3,120,40.0,0.0,40,40,0.0,0,0,0.5699579999782145,0.5688990000635386,0.5710169998928905
1.00859,192.168.1.118,8.8.247.36,56158,443,TCP,SYN,3,134,44.666666666666664,1.8856180831641267,42,46,0.0,0,0,0.5042949999915436,0.5006259998772293,0.5079640001058578
1.008596,8.8.247.36,192.168.1.118,443,56158,TCP,RSTACK,3,102,34.0,0.0,34,34,0.0,0,0,0.5042980000143871,0.5005830000154674,0.5080130000133067
1.240536,192.168.1.118,107.170.0.14,56159,8043,TCP,SYN,3,134,44.666666666666664,1.8856180831641267,42,46,0.0,0,0,0.6202679999405518,0.6193750000093132,0.6211609998717904
1.239978,107.170.0.14,192.168.1.118,8043,56159,TCP,RSTACK,3,120,40.0,0.0,40,40,0.0,0,0,0.6199890000279993,0.618826000019908,0.6211520000360906
1.038594,192.168.1.118,37.120.172.171,56160,4143,TCP,SYN,3,134,44.666666666666664,1.8856180831641267,42,46,0.0,0,0,0.5192970000207424,0.5177589999511838,0.520835000090301
1.03905,37.120.172.171,192.168.1.118,4143,56160,TCP,RSTACK,3,120,40.0,0.0,40,40,0.0,0,0,0.5195250000106171,0.5176529998425394,0.5213970001786947
1.150072,192.168.1.118,81.12.229.190,56161,8043,TCP,SYN,3,134,44.666666666666664,1.8856180831641267,42,46,0.0,0,0,0.575035999994725,0.5716089999768883,0.5784630000125617
1.149923,81.12.229.190,192.168.1.118,8043,56161,TCP,RSTACK,3,120,40.0,0.0,40,40,0.0,0,0,0.5749615000095218,0.5709120000246912,0.5790109999943525
0.998248,192.168.1.118,8.8.247.36,56162,443,TCP,SYN,3,134,44.666666666666664,1.8856180831641267,42,46,0.0,0,0,0.4991240000817925,0.49780000001192093,0.500448000151664
0.998263,8.8.247.36,192.168.1.118,443,56162,TCP,RSTACK,3,102,34.0,0.0,34,34,0.0,0,0,0.49913150002248585,0.49784499988891184,0.5004180001560599
1.24063,192.168.1.118,107.170.0.14,56163,8043,TCP,SYN,3,134,44.666666666666664,1.8856180831641267,42,46,0.0,0,0,0.620314999949187,0.6188049998600036,0.6218250000383705
1.24025,107.170.0.14,192.168.1.118,8043,56163,TCP,RSTACK,3,120,40.0,0.0,40,40,0.0,0,0,0.6201250000158325,0.6185539998114109,0.6216960002202541
1.029521,192.168.1.118,37.120.172.171,56164,4143,TCP,SYN,3,134,44.666666666666664,1.8856180831641267,42,46,0.0,0,0,0.5147605000529438,0.5108250000048429,0.5186960001010448
1.020997,37.120.172.171,192.168.1.118,4143,56164,TCP,RSTACK,3,120,40.0,0.0,40,40,0.0,0,0,0.5104985000798479,0.510461000027135,0.5105360001325607
1.160182,192.168.1.118,81.12.229.190,56165,8043,TCP,SYN,3,134,44.666666666666664,1.8856180831641267,42,46,0.0,0,0,0.5800909999525174,0.5784940000157803,0.5816879998892546
1.158891,81.12.229.190,192.168.1.118,8043,56165,TCP,RSTACK,3,120,40.0,0.0,40,40,0.0,0,0,0.5794455000432208,0.5779709999915212,0.5809200000949204
0.998723,192.168.1.118,8.8.247.36,56166,443,TCP,SYN,3,134,44.666666666666664,1.8856180831641267,42,46,0.0,0,0,0.4993614999111742,0.49838699982501566,0.5003359999973327
0.998756,8.8.247.36,192.168.1.118,443,56166,TCP,RSTACK,3,102,34.0,0.0,34,34,0.0,0,0,0.499377999920398,0.49844200001098216,0.5003139998298138
1.240216,192.168.1.118,107.170.0.14,56167,8043,TCP,SYN,3,134,44.666666666666664,1.8856180831641267,42,46,0.0,0,0,0.6201080000028014,0.61890699993819,0.6213090000674129
1.239879,107.170.0.14,192.168.1.118,8043,56167,TCP,RSTACK,3,120,40.0,0.0,40,40,0.0,0,0,0.6199395000003278,0.6186119997873902,0.6212670002132654
1.029027,192.168.1.118,37.120.172.171,56168,4143,TCP,SYN,3,134,44.666666666666664,1.8856180831641267,42,46,0.0,0,0,0.5145135000348091,0.5108809999655932,0.518146000104025
1.027105,37.120.172.171,192.168.1.118,4143,56168,TCP,RSTACK,3,120,40.0,0.0,40,40,0.0,0,0,0.5135525000514463,0.512144000036642,0.5149610000662506
1.160151,192.168.1.118,81.12.229.190,56169,8043,TCP,SYN,3,134,44.666666666666664,1.8856180831641267,42,46,0.0,0,0,0.5800755000673234,0.5785980001091957,0.5815530000254512
1.159894,81.12.229.190,192.168.1.118,8043,56169,TCP,RSTACK,3,120,40.0,0.0,40,40,0.0,0,0,0.5799470000201836,0.5788710000924766,0.5810229999478906
0.99872,192.168.1.118,8.8.247.36,56170,443,TCP,SYN,3,134,44.666666666666664,1.8856180831641267,42,46,0.0,0,0,0.49936000001616776,0.4980019999202341,0.5007180001121014
0.998806,8.8.247.36,192.168.1.118,443,56170,TCP,RSTACK,3,102,34.0,0.0,34,34,0.0,0,0,0.499402999994345,0.4980879998765886,0.5007180001121014
1.220272,192.168.1.118,107.170.0.14,56171,8043,TCP,SYN,3,134,44.666666666666664,1.8856180831641267,42,46,0.0,0,0,0.6101359999738634,0.6085879998281598,0.6116840001195669
1.220192,107.170.0.14,192.168.1.118,8043,56171,TCP,RSTACK,3,120,40.0,0.0,40,40,0.0,0,0,0.6100960000185296,0.6084989998489618,0.6116930001880974
1.019201,192.168.1.118,37.120.172.171,56172,4143,TCP,SYN,3,134,44.666666666666664,1.8856180831641267,42,46,0.0,0,0,0.5096004999941215,0.5084110000170767,0.5107899999711663
1.016617,37.120.172.171,192.168.1.118,4143,56172,TCP,RSTACK,3,120,40.0,0.0,40,40,0.0,0,0,0.5083085000514984,0.5062250001356006,0.5103919999673963
1.140549,192.168.1.118,81.12.229.190,56173,8043,TCP,SYN,3,134,44.666666666666664,1.8856180831641267,42,46,0.0,0,0,0.5702744999434799,0.5692199999466538,0.571328999940306
1.140815,81.12.229.190,192.168.1.118,8043,56173,TCP,RSTACK,3,120,40.0,0.0,40,40,0.0,0,0,0.5704075000248849,0.5698339999653399,0.57098100008443
1.009193,192.168.1.118,8.8.247.36,56174,443,TCP,SYN,3,134,44.666666666666664,1.8856180831641267,42,46,0.0,0,0,0.5045964999590069,0.5012880000285804,0.5079049998894334
1.00923,8.8.247.36,192.168.1.118,443,56174,TCP,RSTACK,3,102,34.0,0.0,34,34,0.0,0,0,0.5046149999834597,0.5013369999360293,0.5078930000308901
1.240753,192.168.1.118,107.170.0.14,56175,8043,TCP,SYN,3,134,44.666666666666664,1.8856180831641267,42,46,0.0,0,0,0.6203764999518171,0.6116730000358075,0.6290799998678267
1.24073,107.170.0.14,192.168.1.118,8043,56175,TCP,RSTACK,3,120,40.0,0.0,40,40,0.0,0,0,0.6203649999806657,0.611979000037536,0.6287509999237955
1.039098,192.168.1.118,37.120.172.171,56176,4143,TCP,SYN,3,134,44.666666666666664,1.8856180831641267,42,46,0.0,0,0,0.5195490000769496,0.5179060001391917,0.5211920000147074
